Source Name,Source URL,Name,URL
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2021 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2021-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2020 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2020-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2020 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2020-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2020 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2020-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2020 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2020-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2019 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2019-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2019 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2019-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2019 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2019-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2019 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2019-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,Supplement to October 2018 Quarterly Report to Congress: Power Infrastructure Map,https://www.sigar.mil/pdf/quarterlyreports/2018-10-30qr-power-infrastructure.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2018 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2018-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2018 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2018-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,Addendum to April 2018 Quarterly Report to Congress,https://www.sigar.mil/pdf/quarterlyreports/2018-04-30qr-addendum.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,Supplement to April 2018 Quarterly Report to Congress,https://www.sigar.mil/pdf/quarterlyreports/2018-04-30qr-supplement.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2018 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2018-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Addendum to January 30, 2018 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/Addendum_2018-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2018 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2018-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2017 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2017-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2017 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2017-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2017 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2017-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2017 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2017-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2016 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2016-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2016 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2016-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2016 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2016-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2016 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2016-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2015 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2015-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2015 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2015-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2015 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2015-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,Supplement to January 2015 Quarterly Report to Congress,https://www.sigar.mil/pdf/quarterlyreports/Supplement_2015-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2015  Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2015-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2014  Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2014-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2014  Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2014-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2014  Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2014-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2014  Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2014Jan30QR.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2013 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2013-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2013 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2013-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2013 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2013-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2013 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2013-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2012 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2012-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2012 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2012-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2012 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2012-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2012 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2012-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2011 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2011-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2011 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2011-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2011 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2011-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2011 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2011-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2010 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2010-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2010 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2010-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2010 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2010-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2010 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2010-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2009 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2009-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"July 30, 2009 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2009-07-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"April 30, 2009 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2009-04-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"January 30, 2009 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2009-01-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"October 30, 2008 Quarterly Report to Congress",https://www.sigar.mil/pdf/quarterlyreports/2008-10-30qr.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Virtual Delivery by Special Inspector General John F. Sopko at the Center for Strategic and International Studies, Washington, D.C.",https://www.sigar.mil/pdf/speeches/SIGAR_CSIS_Speech_2021-03-10.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Virtual Delivery by Special Inspector General John F. Sopko at the Brookings Institution, Washington, D.C.",https://www.sigar.mil/pdf/speeches/SIGAR_Brookings_Speech_2021-02-17.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Virtual Delivery by Special Inspector General John F. Sopko at Czech Republic National Security Conference, Prague, Czech Republic",https://www.sigar.mil/pdf/speeches/SIGAR_CRNSC_Speech_2020-06-25.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Virtual Delivery by Special Inspector General John F. Sopko at Integrity Watch Afghanistan, Kabul, Afghanistan",https://www.sigar.mil/pdf/speeches/SIGAR_IWA_Speech_2020-06-24.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Virtual Delivery by Special Inspector General John F. Sopko at Case Western Reserve University School of Law, Cleveland, Ohio",https://www.sigar.mil/pdf/speeches/SIGAR_CWRU_Speech_2020-06-23.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Maxwell School of Citizenship and Public Affairs at Syracuse University, Syracuse, New York",https://www.sigar.mil/pdf/speeches/SIGAR_Maxwell-School_Speech_2020-03-10.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Project on Government Oversight National  Security Strategy Retreat, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_POGO_Speech_2020-01-31.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Association of Certified Fraud Examiners, Law Enforcement & Government Anti-Fraud Summit, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_ACFE_Speech_2019-11-07.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the United States Institute of Peace, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_USIP_Speech_2019-09-19.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Center for Strategic and International Studies, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_CSIS_Speech_2019-07-29.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the North Atlantic Treaty Organization, Brussels, Belgium",https://www.sigar.mil/pdf/speeches/SIGAR_NATO_Speech_2019-06-20.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Center for International Private Enterprise, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_CIPE_Speech_2019-06-12.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Center for Strategic and International Studies, Washington, DC",https://www.sigar.mil/pdf/speeches/SIGAR_CSIS_HRL_Speech_2019-03-28.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the Association of Certified Fraud Examiners, Middle East Conference, Abu Dhabi, United Arab Emirates",https://www.sigar.mil/pdf/speeches/SIGAR_ACFE_Speech_2019-02-24.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the United States Naval Academy, Annapolis, Maryland",https://www.sigar.mil/pdf/speeches/SIGAR_USNA_Speech_2019-01-17.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the State of Ohio Office of Inspector General, Columbus, Ohio",https://www.sigar.mil/pdf/speeches/2018-11-01 Ohio Fraud Conference FINAL_Web.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector General John F. Sopko at the University of Ottawa in Ottawa, Canada",https://www.sigar.mil/pdf/speeches/SIGAR_Ottawa_Speech_2018-09-19.pdf
SIGAR Reports,https://www.sigar.mil/allreports/index.aspx?SSR=5,"Remarks Prepared for Delivery by Special Inspector John F. Sopko at Army War College, Carlisle Barracks, Pennsylvania",https://www.sigar.mil/pdf/speeches/SIGAR_Army_War_College_Speech_2018-07-17.pdf
